timestamp,inference_time,end_to_end_time
2025-03-26T21:37:15.247679,26.118040084838867,27.216196060180664
2025-03-26T21:37:15.347855,25.278568267822266,26.329517364501953
2025-03-26T21:37:15.448038,25.217533111572266,26.055335998535156
2025-03-26T21:37:15.548212,27.674436569213867,28.413772583007812
2025-03-26T21:37:15.648460,27.38213539123535,28.25474739074707
2025-03-26T21:37:15.748637,25.67768096923828,26.54242515563965
2025-03-26T21:37:15.848814,25.254011154174805,26.26776695251465
2025-03-26T21:37:15.949120,28.928518295288086,29.74081039428711
2025-03-26T21:37:16.049265,24.981975555419922,25.738000869750977
2025-03-26T21:37:16.149406,25.613069534301758,26.452064514160156
2025-03-26T21:37:16.249566,25.122880935668945,25.959491729736328
2025-03-26T21:37:16.349742,25.205612182617188,26.185274124145508
2025-03-26T21:37:16.449917,25.22897720336914,26.063919067382812
2025-03-26T21:37:16.550087,25.45619010925293,26.22222900390625
2025-03-26T21:37:16.650365,25.190114974975586,26.053190231323242
2025-03-26T21:37:16.750542,26.247501373291016,27.05097198486328
2025-03-26T21:37:16.850710,26.740074157714844,27.579784393310547
2025-03-26T21:37:16.951018,28.44381332397461,29.195785522460938
2025-03-26T21:37:17.051162,25.819063186645508,26.819705963134766
2025-03-26T21:37:17.151284,36.00668907165527,37.7347469329834
2025-03-26T21:37:17.251482,26.935100555419922,27.79412269592285
2025-03-26T21:37:17.351615,25.489330291748047,26.406526565551758
2025-03-26T21:37:17.451757,25.50506591796875,26.34572982788086
2025-03-26T21:37:17.551930,25.487422943115234,26.334047317504883
2025-03-26T21:37:17.652099,25.476932525634766,26.292085647583008
2025-03-26T21:37:17.752232,25.458574295043945,26.245832443237305
2025-03-26T21:37:17.852377,25.403499603271484,26.33523941040039
2025-03-26T21:37:17.952542,28.340578079223633,29.118061065673828
2025-03-26T21:37:18.052866,25.233983993530273,25.97665786743164
2025-03-26T21:37:18.153042,25.684118270874023,26.529312133789062
2025-03-26T21:37:18.253234,26.16739273071289,27.04763412475586
2025-03-26T21:37:18.353286,25.775432586669922,26.5653133392334
2025-03-26T21:37:18.453431,25.434494018554688,26.22199058532715
2025-03-26T21:37:18.553600,25.964021682739258,26.749134063720703
2025-03-26T21:37:18.653747,25.468826293945312,26.301860809326172
2025-03-26T21:37:18.753924,27.521371841430664,28.29122543334961
2025-03-26T21:37:18.854103,27.996301651000977,28.80859375
2025-03-26T21:37:18.954420,29.81090545654297,30.63035011291504
2025-03-26T21:37:19.054597,25.46095848083496,26.2908935546875
2025-03-26T21:37:19.154782,25.54178237915039,26.31831169128418
2025-03-26T21:37:19.254955,25.15864372253418,26.187419891357422
2025-03-26T21:37:19.355110,25.43354034423828,26.18551254272461
2025-03-26T21:37:19.455226,29.318571090698242,30.152320861816406
2025-03-26T21:37:19.555384,25.23946762084961,26.17049217224121
2025-03-26T21:37:19.655527,25.183677673339844,26.028871536254883
2025-03-26T21:37:19.755703,26.38411521911621,27.33159065246582
2025-03-26T21:37:19.855893,25.168895721435547,26.01146697998047
2025-03-26T21:37:19.956048,29.38556671142578,30.307769775390625
2025-03-26T21:37:20.056230,26.13043785095215,26.964902877807617
2025-03-26T21:37:20.156376,25.70796012878418,26.71360969543457
2025-03-26T21:37:20.256707,25.906085968017578,26.7641544342041
2025-03-26T21:37:20.356880,25.29454231262207,26.150226593017578
2025-03-26T21:37:20.457056,29.22224998474121,30.00926971435547
2025-03-26T21:37:20.557257,25.47597885131836,26.355504989624023
2025-03-26T21:37:20.657390,25.691747665405273,26.498079299926758
2025-03-26T21:37:20.757558,25.682449340820312,26.427268981933594
2025-03-26T21:37:20.857746,25.113582611083984,25.950908660888672
2025-03-26T21:37:20.958063,29.18720245361328,29.947996139526367
2025-03-26T21:37:21.058240,26.14617347717285,27.081012725830078
